"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Chad,NA,1.39774366461415,5.36011611958335,-1.59945402355422,-2.51093959993027,0.60622778068948,-1.80709238666596,0.76720138524196,-0.45721886487318,6.8813102228455,1.85965647039423,-2.24762636660948,1.1496160926628,-8.3808830124818,4.96185258579862,9.0102673104069,2.98076526306849,2.23462485275843,-0.46963418397634,-21.4410876940428,-6.04767074029823,1.04291809376345,5.34660899934394,15.6787177863862,2.04889890548763,21.792773537475,-4.08166751835822,-2.38880850033884,15.4823590704751,4.88473510707567,-4.17847237677304,8.53513717078825,8.00144334209891,-15.7098370419132,10.1368876335359,1.236549312573,2.2144730372643,5.6533923237965,6.95157991856206,-0.68285022150749,-0.87968102082979,11.6581346489702,8.49120982354951,14.7216670102991,33.6293718504472,17.3325337360779,0.64826201443793,3.27149957972065,3.05269153154927,4.21769555104139,13.5501008603894,0.08286979888183,8.88257607049945,3.59999107947075
"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77026367469611,5.82664146877414,-1.51296126027492,-1.63220659761086,-3.2021569420495,0.22419739629669,1.37773415696347,4.88229936411577,5.8983296614699,NA,NA,NA,NA,NA,NA
Chile,NA,4.04993094677997,5.19307954226929,6.11656483531904,2.66787166629818,0.41717501551489,10.001606064883,3.64078331944866,3.75167907596916,3.47131724762997,2.12251960306311,9.01796483223794,-0.81919551466956,-4.94110069859146,2.49384451506995,-11.3627801334462,3.40638357313559,8.69744029668942,7.46292681128126,8.68231991612028,8.14860652895516,4.73731106857625,-10.3232324456428,-3.78657232788802,7.97334157338089,7.11922842873076,5.59635330015618,6.59421489320442,7.31120145064286,10.5603252257247,3.69757990057605,7.96998837207263,12.277930631265,6.98628668212949,5.70811909803315,10.6275772210664,7.41349152295147,6.60557963272682,3.23087870874035,-0.76085481175308,4.49579299704456,3.34818039061955,2.16690863385745,3.95674848146589,6.04108673916474,5.55945253084518,4.40497269030689,5.16082559987021,3.29245488837884,-1.03643093595286,5.76297156757445,5.83893506632013,5.38175636687043,4.07471372776126
China,NA,-0.30000000000003,-27.3,-5.59999999999995,10.2,18.3,16.9999999999999,10.7000000000001,-5.70000000000002,-4.09999999999999,16.9,19.4000000000001,6.99999999999996,3.8,7.89999999999986,2.30000000000005,8.70000000000005,-1.60000000000004,7.60000000000009,11.6699190000001,7.57285400000013,7.84144199999982,5.2431100000003,9.05687099999956,10.8529789999999,15.176021,13.4661930000001,8.84637699999999,11.5832640000001,11.2805840000001,4.06320299999979,3.83902499999995,9.17893700000025,14.2407059999998,13.9643150000001,13.080682,10.92498,10.008523,9.29703400000004,7.833347,7.61983600000001,8.30031799999979,9.08206800000006,10.0253790000005,10.0850399999994,11.3100350000001,12.6765340000001,14.1623950000002,9.63466800000018,9.21419899999975,10.4469890000001,9.29988500000012,7.65255299999971,7.67119100000018
Colombia,NA,5.2653723815047,5.46650028239092,2.90411467785327,6.60234159495627,3.01248719732325,5.32236812954234,4.19063544677752,6.42744433639513,6.52093506685227,6.95651509881007,5.95122309893664,7.67341468205498,6.72748176042239,5.74252210855457,2.24804705945083,4.81718726879082,4.14801343897298,8.46344999947392,5.38285337293986,4.09819916131858,2.26321677427357,0.94848031927295,1.58437630414743,3.35510101624791,3.08826465182048,5.83829240968218,5.37150680628989,4.05982100230689,3.4174266555242,6.04203847760974,2.27723149661927,5.03267749660732,2.36565057428415,5.83581149447076,5.2024375925309,2.05585471215153,3.43029367828871,0.56978408985431,-4.20401524369917,4.41999299958367,1.67789830770366,2.5039804654986,3.9182719036083,5.33302206745392,4.70655593383118,6.69751525770528,6.90062765541222,3.54680488578107,1.65154924529054,3.9718007047375,6.58951151557116,4.04902580328694,4.25714000547883
Comoros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86492118714079,6.38362335750355,4.82102794503987,4.11026430068644,2.28037184822705,1.8672118279943,1.63799110883693,2.68751869519454,-3.18067533309694,5.09139270419281,-5.39559890707172,8.53092343286595,3.00593747764503,-5.27668203789099,3.61012947783628,-1.29166841630182,4.03034068164632,1.28266244273097,1.92412366644894,1.41785266081011,3.32920857248172,4.14941459748005,2.47461773700306,-0.23993410764805,4.22988560761979,1.24215045863134,0.49099093991313,0.97492721897497,1.81021830118353,2.05122955431223,2.22720317087773,2.96114006803303,3.51819380109781
"Congo, Dem. Rep.",NA,-10.8513760834641,21.2006975139425,5.21399013459379,-2.44022356369055,0.99734879220333,6.77548530319298,-0.9857386625108,4.33269846489097,9.32883743834138,-0.24505657524195,6.0050180675124,0.15113551371759,8.13727588669045,3.13058587995319,-4.98163100538768,-5.30900208131972,0.76079360238346,-5.34529152756532,0.43008826129423,2.19491292369362,2.35052407504315,-0.45767760856936,1.41170368840773,5.54107402106125,0.46785095102895,4.71720965328615,2.67564245203931,0.47038133593824,-1.26605063557598,-6.56831069417488,-8.42105149939736,-10.5000085638855,-13.4690505390941,-3.89999680265957,0.69999882959786,-1.02317264224683,-5.61704659816509,-1.62415404566153,-4.27014083080014,-6.91092731544278,-2.10017302552295,2.94776518419376,5.57782231128925,6.73837393229988,6.13515115589797,5.32097956548998,6.2594777645369,6.2258942691156,2.8550640096969,7.07889546846434,6.86463336724745,7.15786439923698,8.48083667547033
"Congo, Rep.",NA,8.35072668601104,5.20230880834241,-4.02930041832285,3.81679625791126,3.67646775178785,1.35898246676351,2.11627205348542,7.63132624540552,7.54852521033955,6.35847016031067,7.7530358789091,8.61755083397595,8.23118894637855,7.88552080942841,7.73159684920191,0.91628673492529,-8.95342796974866,6.3597469901535,9.8132247459821,17.6366054986859,17.6197224504762,23.5976999668106,5.85396283838666,6.97613105143924,-1.18566085604988,-6.86152642683354,0.18937663049037,1.76626343984971,2.59987651286799,1.00000356635373,2.39536745406824,2.61194805221436,-0.97968321051479,-5.4930757360618,3.98532437261984,4.29048155533501,-0.62481214734245,3.73755276923251,-2.58219935871723,7.57598039215685,3.80260190016178,4.58187006145742,0.81326407471536,3.47663162277505,7.75575897797003,6.23599701269603,-1.58222275248771,5.57226417724033,7.46887802996143,8.75165579945249,3.42062127144951,3.79999585178467,3.4407052491938
"Costa Rica",NA,-0.955940459261,8.14832002733445,4.78471155731934,4.14905211969472,9.82961728666072,7.87070808703308,5.65012592108944,8.38501776767393,5.57772980898466,7.50313434275239,6.77850542746926,8.17804513299623,7.70891581236388,5.54489998990533,2.10007104989892,5.51756440281035,8.90447443181819,6.26768682528026,4.93912395480602,0.75189540299505,-2.26165550695487,-7.28556884703492,2.86299270239969,6.20170358260523,1.04141225663955,5.78494950204231,6.87543967105921,3.81939295597708,5.06567285315842,3.90491780290263,2.57191997113746,9.15201618044075,7.41368055851568,4.72960144604733,3.92088957069174,0.88658208779957,5.57818639869889,8.39784784115835,8.22220068723777,1.80082459954953,1.07639631702581,2.90218509100173,6.40451078321793,4.25945277360225,5.88637731275065,8.77964095890734,7.93534051473679,2.7316204215889,-1.01571886151348,4.95432052677604,4.51022059810154,5.13385071120429,3.49728745070483
"Cote d'Ivoire",NA,9.93255516105363,1.22699448684051,14.4903558649119,17.6130878333679,-3.1096542765351,11.5773596879287,4.59815178276597,12.5482486420678,9.5392187700341,10.3750318451077,9.45663765985859,4.23662501394713,5.9391975347384,4.32738085762261,8.25288637082251,12.9163974362679,7.31445915582523,10.9094536466457,2.39440746506558,-10.9576972669507,3.50049890815909,0.20082235154295,-3.90024044305706,-2.70126143265246,4.50122317436852,3.25934876885449,-0.34897290984715,1.13648396325748,2.94800494420633,-1.09590841184094,0.04092516906702,-0.24456061190324,-0.19248510088458,0.81120668689067,7.12574472227143,7.72932742240636,5.71905859662519,4.75247524752476,1.58644757888615,-3.70020469217445,-0.02123047080788,-1.43080815346197,-1.5553646630093,1.79385515299944,1.25596795869139,0.68397070857351,1.71441215911376,2.21343463031403,3.64848396829758,2.36245785524889,-4.72084642913832,9.49600000000007,8.69899999999997
Croatia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92029045820584,6.54364252549135,1.97676592952524,-1.04287320294584,3.7503877940273,3.65599794537559,4.87826570736669,5.37106762984556,4.12843723725791,4.27980580530021,4.9352396936893,5.05992935056771,2.08433751911421,-6.94720474061523,-2.27232406398551,-0.23480368712109,-1.86971643437904,-1.00000000000031
Cuba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58385853788535,4.82668605717879,3.43448868817218,0.98449152690232,9.47642633140822,5.42796042514293,8.70950286298577,6.59599842216538,1.08818347697348,-4.84944300919818,19.688334486169,8.9182347519817,5.41147066943036,7.92971656618531,1.59667454082148,0.09530356458332,-2.40217272486576,3.70553991765917,0.68008327565478,-2.94856477432668,-10.692697402248,-11.5806029752927,-14.878180399383,0.71693003617273,2.45720102557057,7.83875004920647,2.7850040115727,0.15572086935617,6.1912034449366,5.91586571429636,3.18223018586652,1.42859080980595,3.79136459698786,5.77087884118474,11.2017130777526,12.0658060168787,7.26213696647955,4.11682804164668,1.44911676322342,2.38824646185709,2.71033945089445,NA,NA
Curacao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2662891337336,16.3620020597323,7.7774051898694,9.90556682406066,5.75324536835373,2.51699789760298,6.02171192281185,5.58218105254771,8.7578936128252,4.88254061703941,3.70395126362641,7.06524843791033,8.6467785603068,7.94742550335576,7.40399999999998,0.73950000000001,9.39999999999999,0.69999999999996,5.90000000000003,6.09999999999999,1.84883655475939,2.3485172592376,5.04326051912626,4.84682317549161,5.04280271525752,4.02555160043916,2.09123626106408,1.93407012195121,4.22469389662585,3.90996323199712,4.12531285060844,5.13054289266472,3.62661620939765,-1.6661594643944,1.29999999999998,0.40000000000001,-2.40000000000001,-5.40000000000001
"Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.6149423582309,-0.50654235081233,0.06190425005219,2.90930946159462,6.22140600225856,4.53967907602487,-0.85252451706508,-0.23597524207769,1.67928745870323,4.18565050561834,3.09734964402067,2.14930005496103,3.7661744319703,4.74259084559326,6.75245079146475,7.02038089174263,5.73513073438856,3.09900169338621,-4.50713880172,2.46931148375886,1.81861320763204,-1.02111925537589,-0.93413416853467
Denmark,NA,6.37883247557376,5.66682217271807,0.63702123420246,9.26993821451786,4.55525481407118,2.74091010903209,3.42160509181359,3.97494770207744,6.32248500839425,2.02608915238629,3.00188335451477,4.17499758434352,3.75923970432943,-0.81595436266714,-1.22145173747313,6.09350039725878,1.97885394242586,2.27454664111573,3.95012926911565,-0.48754234723263,-0.88690382023519,3.71398274413532,2.65185724256001,4.16557709897197,4.02443446486875,4.94924089258839,0.28993683117491,-0.14266410958248,0.57290040268415,1.60744363496119,1.30042703777478,1.97546050001537,-0.08960503993887,5.52539692258338,3.06517542956422,2.83454515180108,3.19845420640445,2.16045623910563,2.5604514468635,3.52865588902034,0.70483410259183,0.46584828023943,0.38383116330525,2.29648704351877,2.44514792409049,3.39471039445218,1.58326208570496,-0.78385222518654,-5.66631559075147,1.38685910348877,1.0712864202645,-0.35872826205664,0.41707875947921
Djibouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.27761667490958,-0.01796701750958,-6.62088128556988,-0.93734245860921,-3.48826125051319,-4.11549878005081,-0.74587219917852,0.09937855307163,2.17900619972707,0.41621396396864,2.04776437491121,2.61856239792904,3.19995932750854,3.82647608788854,3.1696011560058,4.79986468267161,5.10006138735422,5.79996261856923,4.99950314125141,4.45019296087152,5.38513425082303,3.00349643669158,4.99990725454917
Dominica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7724970783015,-18.4441656210789,14.2606837606836,12.0843774544639,4.13441537640142,2.69170364640232,5.42639970411452,1.28455573314392,7.0777323202805,7.51869002783695,8.559027684708,-0.24316678877379,5.25490046660823,0.60791945637273,2.04736254980085,1.68094919617219,1.43131740614324,1.97471844630932,2.64178511033195,1.49082151483168,4.97808342337487,0.6832972886922,-5.60635336941645,-0.06581833314304,-2.13151131507335,7.39231874307482,3.02961642877622,-0.81746052265983,9.51247776418751,5.88954357120221,7.86825251601098,-1.1874469889737,1.20171673819742,0.25445292620864,-1.18443316412859,-0.77054794520548
"Dominican Republic",NA,-2.31324851184989,17.0472407234233,6.50290285533461,6.76486509471543,-12.4818339763458,13.4633447527658,3.32754229152418,0.23886041329324,10.8914459900281,18.2266827877323,10.8714661626047,10.3941640407278,12.8957637256115,6.00190286057527,5.19325336642299,6.7281226790161,4.98178394531099,2.14068470716676,4.53139912196983,7.96873858739326,4.27986740630489,1.69870869594808,4.62794628903124,1.25289598829457,-2.12253499924721,3.52199323285112,10.1173674045461,2.15596330275234,4.4005388414909,-5.45431246046795,0.9441389178885,10.5131819875877,7.22262136918815,2.30325639402189,5.49362929614816,7.13136736016564,8.00427443429388,7.01059772714206,6.71535408816746,5.65660488632848,1.80922948461375,5.78820731210479,-0.25335880545094,1.3119582173961,9.26275007202841,10.6711548463984,8.47462477828749,5.25564944409108,3.45405445889611,7.75122086640137,4.48291463140413,3.88768260056287,4.0644929735515
Ecuador,NA,1.54307932205204,4.55888374031184,3.87565819916512,7.81188915806059,4.71797343862733,-0.33952563935772,4.62107394070436,1.90943839921289,4.66923798032512,6.87192932986009,6.29260619628323,5.01764070360242,13.9506821321825,11.2085096276477,10.9721540015733,7.39718761930672,1.60484211178154,5.70682494457921,3.73404840122311,3.70868296886218,5.61286411959033,0.61484535364788,-0.33686877098633,2.62527326828874,3.93500141151873,3.46478251583862,-0.25909870835041,5.8904672900016,1.00577794619832,3.67991405278418,4.29134239802096,2.114310675128,1.97321807875184,4.25825046821247,2.25254877423716,1.73174751447954,4.32786476432231,3.26652940374666,-4.73938579085588,1.0918015643576,4.01562989958492,4.09677665885357,2.72287733695474,8.21102091734038,5.29130826699402,4.40352643383186,2.1900639722454,6.35713059990832,0.56649159210009,2.95307730167376,7.83463236856632,5.12326767563232,4
"Egypt, Arab Rep.",NA,NA,NA,NA,NA,NA,1.05664602151563,0.62593495746799,2.72141653052613,6.81255026556502,5.59851560557931,3.44091209044389,2.02889659102806,0.70524682166328,2.48549884346372,8.93917275834963,14.6272476414656,12.836958666492,5.77970994157455,6.03885715640766,10.0113352220711,3.75608088964891,9.90717078445033,7.40113944814642,6.09151527767308,6.60204985749624,2.6465758178325,2.51942155105229,5.30071891821102,4.97237858694332,5.70175329077969,1.07883797823003,4.43199611073398,2.90079079798706,3.97317218010969,4.64245877625619,4.98873056745286,5.49113149847096,4.03636705528416,6.10546041736903,5.36800598523328,3.53522567186172,2.3704890878677,3.19351769804801,4.0920716112561,4.47174447174446,6.84383819379102,7.08782742681062,7.15628356605784,4.68612955769972,5.14661879114291,1.76242458736475,2.21302890692887,2.09794586117746
"El Salvador",NA,NA,NA,NA,NA,NA,7.16113760715204,5.43684724121832,3.23669294726537,3.48541793490264,2.97729468370437,3.85825939523146,6.1175335933324,4.86167396948601,5.33599897658745,2.92353386200539,5.04925869280584,6.78006283625609,5.32276546302958,-4.18026504001095,-11.7713181581288,-10.4509362477262,-6.30579291863403,1.53501214527489,1.33695537122831,0.61659595302304,0.1893950225188,2.51358773207721,1.87745795805697,0.96219217561524,4.83155980134453,3.5764127559416,7.54333748944214,7.36952334648539,6.050367480581,6.3965709781252,1.70558908422987,4.24634249984823,3.74872616101325,3.4490984354171,2.1526524965072,1.70893639622891,2.34082274762719,2.30003827018751,1.85053558290625,3.56281450102232,3.91194864459077,3.8397651770274,1.27422730111427,-3.13304628167124,1.36478366726975,2.21683561040105,1.88095546069935,1.67588899351439
"Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76942042616584,2.20167599492879,5.00438715923848,1.01138164529621,12.9051788136496,-2.33055635044381,4.43673744483417,2.65526210348987,-1.22917801816325,-1.75856409917245,-1.02223894208079,34.7453200316384,11.0332130523581,16.6688355774339,17.4862637243625,66.5799972834024,149.972963464941,23.7744823242036,25.6640154492839,18.2137799532578,63.3798754277409,19.4628340326209,13.9552503200536,37.9987268547912,9.74872759974221,1.25974720350163,13.136366184901,12.2720036168326,-8.06296064927091,-1.30025642760805,4.99803864376334,3.21718167941853,-4.89057015281435
Eritrea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.454761795799,21.2214109959258,2.85837881006263,9.25883989518287,7.90868445207724,1.77258259247051,0.01348072256675,-3.14198674619732,8.75543631332867,3.00542865063566,-2.65551536421739,1.45173436253845,2.57444960122717,-0.96921637282505,1.42682175033686,-9.78302974626351,3.8765019203215,2.19418976921179,8.67980038573093,7.01710885197124,1.33225208526413
Estonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64242438497536,4.48012516221119,5.8898959763758,11.7363566936021,6.80968999064345,-0.27125357008835,9.69717486287078,6.28164438827308,6.56042853419731,7.76538671254244,6.34283696300923,8.85349662729919,10.0973433022368,7.49220390333917,-4.15135533486941,-14.0983389216133,2.56499090709814,9.55792472665236,3.93890713762555,0.83064629667098
Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91605449700587,8.23507970703876,-2.84797849826612,-11.1443019813647,9.66138009643917,13.8595988795063,0.50342312035288,-0.36088827629135,2.72642556641588,-7.13729257838109,-8.67277641273145,13.1428370025868,3.19020196719822,6.1275080672327,12.4259167825794,3.13406332470387,-3.45819476427444,5.16240542282056,6.07285930938413,8.30143188171049,1.51471578961608,-2.16108248175409,13.5723612957094,11.8188444231236,10.834627010512,11.4560195802166,10.7885547225301,8.80248346842818,12.5505439890864,11.1782880583305,8.72531290775824,10.3624275826944
"Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,NA,3.51758367066391,3.60610188356134,6.35877258847113,4.87727729860102,-2.70026700711855,0,13.3518311378506,7.91622130255712,2.59641566295095,12.7027040084675,6.8889881746636,7.48527709763769,11.6128686622099,2.60115162780042,0.53020899653211,2.73616211886088,5.90401125988831,1.86340308216113,12.2248205043685,-1.60345828875548,6.32999201562066,-5.97848766860525,-3.96011925095607,8.39302428940255,-4.61347720997767,7.74990636962629,-6.61501898292104,0.95575588772175,7.43863224221806,5.79999999999986,-2.70000000000005,6.10000000000007,2.13003198090125,5.09999999999995,2.50000000000003,4.79999999999976,-2.19999999999995,1.29999999999994,8.80000000000018,-1.70000000000007,1.99999999999991,3.20000000000007,1.00000000000004,5.29999999999995,0.70000000000003,1.85248333104266,-0.85065445517931,1.03279478908247,-1.27236757128459,0.11113699403285,1.86766592060256,2.20212802369855,2.73510678156612
Finland,NA,7.60467047924409,2.98194553610334,3.28509963570333,5.23868659789339,5.30285780228274,2.37282301528185,2.16882888287391,2.30328998355671,9.59328778480042,5.33390779168666,2.35692023778307,7.73548562830766,6.98382790701868,3.23653366794028,1.80489772337079,0.34438289516103,0.23951046397852,2.91970802919694,7.12192636004596,5.38904746801985,1.28652037617549,3.04917302168958,3.02382296759936,3.1076542749196,3.30238291808509,2.64174905026221,3.48998442733084,5.22128089378154,5.07777298906844,0.50523882322211,-5.99992580088619,-3.48498751837707,-0.81069752701457,3.65373515831062,3.96245363879521,3.5694473669114,6.20578837522814,5.03104185868544,3.90837141532585,5.32375132456421,2.28374749423182,1.83412960196428,2.01243336674042,4.12487096429777,2.91605986640108,4.41059233079102,5.33522521204137,0.29357044482565,-8.53861257332844,3.36303232646478,2.82485155831932,-1.00806701446105,-1.37947437269645
France,NA,5.5062724371172,6.67217462633576,5.34717376737865,6.51833830272173,4.77803517697653,5.21400805193709,4.68815882065192,4.25902468977266,6.9905305339293,5.72711837638813,5.33116329562677,4.53803579423331,6.6105840786857,4.69142118259332,-1.12362972135288,4.38621019573182,3.57273913177416,3.89548699864935,3.44931912969662,1.63677673987573,0.97907359487881,2.41744483180524,1.23190398378692,1.49462541310601,1.61024852591677,2.25598127190989,2.38843960023318,4.66766175096245,4.18778222037706,2.62020192629511,1.03936987139835,1.47793946653026,-0.66732876968342,2.24738838216525,2.0472996670498,1.06761479565482,2.18383684685102,3.37826064133959,3.29197523132012,3.68011170694125,1.83566529508666,0.92885270042701,0.899498051818,2.54467119083024,1.82650451358828,2.46685888490141,2.28521300853373,-0.08066813594237,-3.14706948858891,1.72477559478867,2.0268748192903,0.0138792984045,0.21380855739656
"French Polynesia",NA,NA,NA,NA,NA,NA,9.57657823321398,-4.73916661508066,14.9308021381053,-2.68594101286762,1.62671134424308,12.0024086435434,-4.69507872897101,7.8025611188126,18.0010489048829,-4.90270239510315,8.20361632274225,2.07899270822934,9.89255929875752,3.92592417389798,0.48490126484538,8.50472937744387,9.97163846384962,5.40631994982289,5.40568608280671,5.40654304195019,8.40000312438367,7.10000435343268,2.39999874410782,3.00000197109196,2.20000012757878,4.89999620301293,0.8999975803051,0.1000032335198,0.80000227789402,0.49999391213507,0.30000031014797,1.90000414548467,6.19999577060079,4.00000464325639,4.0000003434361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,NA,14.7668431861657,7.44921160604646,6.09243526146753,4.55445365571106,8.33333565825727,4.50800457013843,4.11515284822326,2.50880088353969,8.0829104354267,8.67934217258247,10.2587309087372,11.3369706842957,10.1824336180498,39.4870951832977,19.1901149086623,35.6253379683275,-12.5820911674745,-24.0492060699649,0.47440527765148,2.55293715846993,5.09532928149197,-3.09752039927118,5.60824068018313,7.50890230685866,-2.33294932718894,-0.8035977400514,-17.1460422112226,12.8453532422791,8.54530999380954,5.19223727572317,6.11250348092453,-3.09014565017715,3.946555008625,3.71275483859257,4.97384776286674,3.62504902312114,5.73836739406535,3.47783358811968,-8.93262280377776,-1.88296639629201,2.13167995276055,-0.26715425531914,2.47519218346561,1.34601560044571,3.02159585679934,1.18118768964021,5.55335388659582,0.99980733840412,-2.89999999999978,6.69999999999995,7.10000000000002,5.60000000000002,5.8869999999998
"Gambia, The",NA,NA,NA,NA,NA,NA,NA,0,9.57614161195308,2.4355250206163,6.1538454816851,-0.06587698791614,0.24170544011051,9.25032833484305,5.87879401438769,12.3934297244262,7.35122471744702,3.4395768174669,6.31644505319238,-1.32818195805862,6.27007861566457,3.32189404265111,-0.76458229933276,10.883227757272,3.53525782255232,-0.8122656150374,4.0910711293353,2.45433319968235,4.47682624295238,5.89572250964927,3.55887895524172,3.10703939687056,3.37868908268646,3.01210061971669,0.15434624810658,0.88184858728812,2.22354514525405,4.89999894597261,3.49999846080655,6.39999999999962,5.50000000000013,5.80000000000003,-3.25000037845471,6.86999999999958,7.05000000000055,-0.94167614961765,1.12409961936244,3.63102583200823,5.73464197523039,6.44969584328621,6.52629744359075,-4.29512167215994,6.05483032689422,5.64714454868384
Georgia,NA,NA,NA,NA,NA,NA,7.53563098759018,6.24999945107645,4.45633538253769,4.77815002839364,12.0521166734112,2.47093595395039,2.83687346134363,6.48276198204731,8.80829227185163,7.38094572994115,6.09756398505614,6.89655105576976,7.42912741313253,7.37034615317174,4.57626619077945,5.26742336175501,2.00153834323709,4.30188700904786,5.42692307098636,4.94165556461104,-8.17527621389628,1.28204332115662,5.55555809197874,-7.19520216461171,-14.7882259165022,-21.100000242218,-44.8999997128121,-29.3000014647855,-10.3999952208037,2.59999724792192,11.2000023228487,10.5190395980656,3.1049044635231,2.86925665592597,1.83834114667299,4.80545174190894,5.47383939349318,11.058101011805,5.85733023757552,9.59964057508149,9.38327661239524,12.3440000000001,2.31404709594358,-3.77577396110856,6.25302758084771,6.9534997141743,6.18001001016391,3.17642157883775
Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13269975360791,4.30034129692831,4.77748691099475,0.89006870705808,-0.8667388949079,4.94925839188134,3.34721808985421,3.00849287462215,4.1503633314701,1.40882865960018,0.52924053982535,-0.39484074756516,1.57241014799155,2.82294783400548,2.32793522267207,2.28733926805143,1.40215157742051,3.70723566575278,3.89655172413792,5.2550060847439,5.10826150935463,1.91188694929343,-1.0020974131904,2.47175141242937,1.6770043648059,0.79078174423859,1.73727863707688,1.86184862840146,1.8710793856803,3.05764943199915,1.51437107242197,0.01014816318248,-0.37544393708778,1.16113261356692,0.68465565847764,3.69999999999999,3.26904532304727,1.08320104584929,-5.14549653579677,4.01246591351772,3.33333333333334,0.68865530989488,0.43196544276458
Ghana,NA,3.42967561638147,4.10915737637639,4.40597436493573,2.20932842901469,1.36899765891086,-4.25828921831193,3.07536328673336,0.3688608081257,6.00617415013581,9.72347295384336,5.21612443912656,-2.4876551122623,2.88458335832939,6.85251713913684,-12.4316283102312,-3.53018343323768,2.27410769951919,8.47593563714995,-2.51494133261455,0.47169579100151,-3.50306746991558,-6.92365029940116,-4.56373771930878,8.64756925644265,5.09161797165203,5.19916007100993,4.79489873095935,5.62816974205411,5.08587251235949,3.32881822919447,5.28182614021337,3.8794191699683,4.8499999999996,3.30000000000081,4.11241893847362,4.60246095598707,4.19635787806787,4.70039079461554,4.39999653623693,3.69999999999978,4.00000000000007,4.50000000000048,5.19999999999999,5.5999999999993,5.90000384813419,6.40000000000012,6.45973558013591,8.430504082678,3.99125610174045,8.00703660817672,15.0070716108841,8.78980617681435,7.1317931648156
